Record ID,Function,Family,Job Code,Job,PC,Level,Base Salary-Average,Base Salary-#Orgs,Base Salary-#Cases,Base Salary-10th,Base Salary-25th,Base Salary-Median,Base Salary-75th,Base Salary-90th,Total Guaranteed Compensation-Average,Total Guaranteed Compensation-#Orgs,Total Guaranteed Compensation-#Cases,Total Guaranteed Compensation-10th,Total Guaranteed Compensation-25th,Total Guaranteed Compensation-Median,Total Guaranteed Compensation-75th,Total Guaranteed Compensation-90th,Actual Total Compensation-Average,Actual Total Compensation-#Orgs,Actual Total Compensation-#Cases,Actual Total Compensation-10th,Actual Total Compensation-25th,Actual Total Compensation-Median,Actual Total Compensation-75th,Actual Total Compensation-90th,country
386,Actual Data,Human Resources,HRM.10.001,Training,51,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
387,Actual Data,Human Resources,HRM.10.001,Training,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
388,Actual Data,Information Technology Development,ITC.02.004,IT Development,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
389,Actual Data,Information Technology Development,ITC.02.004,IT Development,53,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
390,Actual Data,Information Technology Development,ITC.02.004,IT Development,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
391,Actual Data,Information Technology Development,ITC.02.004,IT Development,56,Manager,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
392,Actual Data,Information Technology Development,ITC.02.004,IT Development,58,Manager,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
393,Actual Data,Information Technology Development,ITC.03.008,IT Architecture,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
394,Actual Data,Information Technology Development,ITC.03.008,IT Architecture,53,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
395,Actual Data,Information Technology Development,ITC.04.001,Business Analyst,47,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
396,Actual Data,Information Technology Development,ITC.04.001,Business Analyst,48,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
397,Actual Data,Information Technology Development,ITC.04.001,Business Analyst,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
398,Actual Data,Information Technology Development,ITC.04.001,Business Analyst,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
399,Actual Data,Information Technology Development,ITC.04.001,Business Analyst,52,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
400,Actual Data,Information Technology Development,ITC.04.001,Business Analyst,53,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
401,Actual Data,Information Technology Management,ITC.05.999,Network and System Management,48,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
402,Actual Data,Information Technology Management,ITC.05.999,Network and System Management,49,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
403,Actual Data,Information Technology Management,ITC.05.999,Network and System Management,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
404,Actual Data,Information Technology Management,ITC.05.999,Network and System Management,53,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
405,Actual Data,Information Technology Management,ITC.05.999,Network and System Management,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
406,Actual Data,Information Technology Development,ITC.06.022,Software - System Development,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
407,Actual Data,Information Technology Development,ITC.06.022,Software - System Development,48,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
408,Actual Data,Information Technology Development,ITC.06.022,Software - System Development,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
409,Actual Data,Information Technology Development,ITC.06.022,Software - System Development,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
410,Actual Data,Information Technology Development,ITC.06.022,Software - System Development,52,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
411,Actual Data,Information Technology Development,ITC.06.022,Software - System Development,53,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
412,Actual Data,Information Technology Development,ITC.06.022,Software - System Development,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
413,Actual Data,Information Technology Management,ITC.07.001,IT Security,46,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
414,Actual Data,Information Technology Management,ITC.07.001,IT Security,47,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
415,Actual Data,Information Technology Management,ITC.07.001,IT Security,48,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
416,Actual Data,Information Technology Management,ITC.07.001,IT Security,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
417,Actual Data,Information Technology Management,ITC.07.001,IT Security,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
418,Actual Data,Information Technology Management,ITC.07.001,IT Security,52,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
419,Actual Data,Information Technology Management,ITC.07.001,IT Security,53,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
420,Actual Data,Information Technology Management,ITC.07.001,IT Security,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
421,Actual Data,Information Technology Management,ITC.07.001,IT Security,56,Manager,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
422,Actual Data,Information Technology Management,ITC.08.001,IT Management,46,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
423,Actual Data,Information Technology Management,ITC.08.001,IT Management,47,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
424,Actual Data,Information Technology Management,ITC.08.001,IT Management,48,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
425,Actual Data,Information Technology Management,ITC.08.001,IT Management,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
426,Actual Data,Information Technology Management,ITC.08.001,IT Management,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
427,Actual Data,Information Technology Management,ITC.08.001,IT Management,52,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
428,Actual Data,Information Technology Management,ITC.08.001,IT Management,56,Manager,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
429,Actual Data,Information Technology Management,ITC.08.074,Database Management,48,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
430,Actual Data,Information Technology Management,ITC.08.074,Database Management,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
431,Actual Data,Information Technology Management,ITC.08.074,Database Management,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
432,Actual Data,Information Technology Management,ITC.08.074,Database Management,52,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
433,Actual Data,Information Technology Management,ITC.08.074,Database Management,53,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
434,Actual Data,Information Technology Management,ITC.08.074,Database Management,54,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
435,Actual Data,Information Technology Management,ITC.10.002,Help Desk,45,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
436,Actual Data,Information Technology Management,ITC.10.002,Help Desk,46,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
437,Actual Data,Information Technology Management,ITC.10.002,Help Desk,47,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
438,Actual Data,Information Technology Management,ITC.10.002,Help Desk,48,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
439,Actual Data,Information Technology Management,ITC.10.002,Help Desk,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
440,Actual Data,Information Technology Management,ITC.10.002,Help Desk,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
441,Actual Data,Information Technology Management,ITC.10.002,Help Desk,53,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
442,Actual Data,Information Technology Management,ITC.11.004,Computer Operations: Production Control,48,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
443,Actual Data,Information Technology Management,ITC.11.004,Computer Operations: Production Control,49,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
444,Actual Data,Information Technology Management,ITC.11.004,Computer Operations: Production Control,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
445,Actual Data,Information Technology Management,ITC.11.004,Computer Operations: Production Control,52,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
446,Actual Data,Information Technology Management,ITC.11.004,Computer Operations: Production Control,53,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
447,Actual Data,Information Technology Development,ITC.14.051,Testing,47,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
448,Actual Data,Information Technology Development,ITC.14.051,Testing,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
449,Actual Data,Information Technology Development,ITC.14.051,Testing,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
450,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,46,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
451,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
452,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,48,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
453,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
454,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
455,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,52,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
456,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,53,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
457,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,54,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
458,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,55,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
459,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,56,Manager,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
460,Actual Data,Compliance,LCA.02.001,Regulation / Compliance,57,Manager,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
461,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
462,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,48,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
463,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
464,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
465,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,51,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
466,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,52,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
467,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,53,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
468,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,54,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
469,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,55,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
470,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,56,Manager,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
471,Actual Data,Legal,LCA.03.011,Lawyers and Consultants,58,Manager,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
472,Actual Data,Legal,LCA.03.036,General Secretary,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
473,Actual Data,Legal,LCA.03.038,Legal Operations,45,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
474,Actual Data,Legal,LCA.03.038,Legal Operations,46,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
475,Actual Data,Legal,LCA.03.038,Legal Operations,47,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
476,Actual Data,Legal,LCA.03.038,Legal Operations,48,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
477,Actual Data,Legal,LCA.03.038,Legal Operations,49,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
478,Actual Data,Legal,LCA.03.038,Legal Operations,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
479,Actual Data,Legal,LCA.03.038,Legal Operations,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
480,Actual Data,Audit / Internal Control,LCA.05.002,Audit,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
481,Actual Data,Audit / Internal Control,LCA.05.002,Audit,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
482,Actual Data,Audit / Internal Control,LCA.05.002,Audit,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
483,Actual Data,Audit / Internal Control,LCA.05.002,Audit,51,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
